---------------------------------------------------------------------------
Morphalou3.1 : Lexique morphologique ouvert du français – Ce fichier contient uniquement les Mots grammaticaux (nombres, prépositions, pronoms, conjonctions et déterminants)
813 lemmes et 1 326 formes fléchies de catégorie Mots grammaticaux (nombres, prépositions, pronoms, conjonctions et déterminants) (sur un total de 159 271 lemmes et 976 570 formes fléchies, toutes catégories confondues)
Le maintien et la mise à jour du lexique sont assurés par l'ATILF CNRS. (44 avenue de la Libération 54000 Nancy)
Morphalou3 est distribué sous licence LGPL-LR.
Version de 6/2016
Morphalou3 est le résultat de la fusion de 5 lexiques :
	- Morphalou2 (décembre 2013) : http://www.cnrtl.fr/lexiques/morphalou/
	- DELA (décembre 2011) : http://infolingu.univ-mlv.fr/
	- Dicollecte (4.3) : http://dicollecte.org/home.php?prj=fr
	- Lefff (2.1) : http://www.labri.fr/perso/clement/lefff/
	- LGLex et LGLexLefff (3.4) : http://infolingu.univ-mlv.fr/
Ce travail a été réalisé par Marie TONNELIER dans le cadre du projet Ortolang. (ORTOLANG bénéficie d'une aide de l’Etat au titre du programme « Investissements d’avenir » ANR–11–EQPX–0032)
---------------------------------------------------------------------------
LEMME;;;;;;;;;FLEXION;;;;;;;;
GRAPHIE;ID;CATÉGORIE;SOUS CATÉGORIE;LOCUTION;GENRE;AUTRES LEMMES LIÉS;PHONÉTIQUE;ORIGINES;GRAPHIE;ID;NOMBRE;MODE;GENRE;TEMPS;PERSONNE;PHONÉTIQUE;ORIGINES
lui;37626;Pronom;personnel;;-;;l H i;morphalou2 dela dicollecte lefff;lui;302135;singular;-;invariable;-;thirdPerson;l H i;morphalou2 dela dicollecte lefff
lui-même;101657;Pronom;personnel;;-;;;dela dicollecte lefff;lui-même;820206;singular;-;masculine;-;thirdPerson;;dela dicollecte lefff
;;;;;;;;;elle-même;821334;singular;-;feminine;-;thirdPerson;;dela dicollecte lefff
;;;;;;;;;elles-mêmes;920717;plural;-;feminine;-;thirdPerson;;dela dicollecte lefff
;;;;;;;;;eux-mêmes;923630;plural;-;masculine;-;thirdPerson;;dela dicollecte lefff
;;;;;;;;;elles-même;1042519;-;-;-;-;-;;lefff
;;;;;;;;;eux-même;1043292;-;-;-;-;-;;lefff
me;39412;Pronom;personnel;;-;;m @;morphalou2 dela dicollecte lefff;m';313225;singular;-;-;-;firstPerson;m;morphalou2 lefff
;;;;;;;;;me;313226;singular;-;-;-;firstPerson;m @;morphalou2 dela dicollecte lefff
;;;;;;;;;m';1025777;-;-;-;-;-;m;
moi;40312;Pronom;personnel;;-;;m w a;morphalou2 dela dicollecte lefff;moi;318780;singular;-;invariable;-;firstPerson;m w a;morphalou2 dela dicollecte lefff
moi-même;102862;Pronom;personnel;;-;;;dela dicollecte lefff;moi-même;823906;singular;-;invariable;-;firstPerson;;dela dicollecte lefff
mézigue;79793;Pronom;personnel;;-;;m e z i g @ OU m E/ z i g @ ;morphalou2 dela dicollecte;mézigue;846487;singular;-;invariable;-;firstPerson;;dela dicollecte
;;;;;;;;;mézigues;872779;plural;-;invariable;-;firstPerson;;dicollecte
noszigues;150294;Pronom;personnel;;-;;;dela;noszigues;965544;plural;-;invariable;-;firstPerson;;dela
nous;42942;Pronom;personnel;;-;;n u;morphalou2 dela dicollecte lefff;nous;335602;plural;-;-;-;firstPerson;n u;morphalou2 dela dicollecte lefff
nous-même;171963;Pronom;personnel;;-;;;lefff;nous-même;1046247;-;-;-;-;-;;lefff
;;;;;;;;;nous-mêmes;1046248;-;-;-;-;-;;lefff
nous-mêmes;104250;Pronom;personnel;;-;;;dela dicollecte;nous-mêmes;828181;plural;-;invariable;-;firstPerson;;dela dicollecte
on;43909;Pronom;personnel;;-;;o~;morphalou2 dela dicollecte lefff;on;341167;singular;-;invariable;-;thirdPerson;o~;morphalou2 dela dicollecte lefff
quelqu'autre;157775;Pronom;personnel;;-;;;dela;quelqu'autre;987511;singular;-;invariable;-;thirdPerson;;dela
quelqu'un;86965;Pronom;personnel;;-;;k E l k 9~;morphalou2 dela dicollecte lefff;quelques-uns;824285;plural;-;masculine;-;thirdPerson;;dela dicollecte lefff
;;;;;;;;;quelqu'un;874461;singular;-;masculine;-;thirdPerson;;dela dicollecte lefff
;;;;;;;;;quelqu'une;874462;singular;-;feminine;-;thirdPerson;;dicollecte lefff
;;;;;;;;;quelque-une;987515;singular;-;feminine;-;thirdPerson;;dela
;;;;;;;;;quelques-unes;987518;plural;-;feminine;-;thirdPerson;;dela lefff
se;56564;Pronom;personnel;;-;;s @;morphalou2 dela dicollecte lefff;s';444047;singular;-;-;-;thirdPerson;s;morphalou2 dela dicollecte lefff
;;;;;;;;;se;444048;singular;-;-;-;thirdPerson;s @;morphalou2 dela dicollecte lefff
soi;57521;Pronom;personnel;;-;;s w a;morphalou2 dela dicollecte lefff;soi;449520;singular;-;invariable;-;thirdPerson;s w a;morphalou2 dela dicollecte lefff
soi-même;103456;Pronom;personnel;;-;;;dela dicollecte lefff;soi-même;825743;singular;-;invariable;-;thirdPerson;;dela dicollecte lefff
sézigue;89792;Pronom;personnel;;-;"variante du lemme #70054 ""cézigue""";s e z i g @ OU s E/ z i g @ ;morphalou2 dela dicollecte;sézigue;864526;singular;-;invariable;-;thirdPerson;;dela dicollecte
te;60598;Pronom;personnel;;-;;t @;morphalou2 dela dicollecte lefff;t';472366;singular;-;-;-;secondPerson;t;morphalou2 lefff
;;;;;;;;;te;472367;singular;-;-;-;secondPerson;t @;morphalou2 dela dicollecte lefff
;;;;;;;;;t';1033336;-;-;-;-;-;t;
toi;61330;Pronom;personnel;;-;;t w a;morphalou2 dela dicollecte lefff;toi;476720;singular;-;invariable;-;secondPerson;t w a;morphalou2 dela dicollecte lefff
toi-même;104479;Pronom;personnel;;-;;;dela dicollecte lefff;toi-même;828932;singular;-;invariable;-;secondPerson;;dela dicollecte lefff
tu;62756;Pronom;personnel;;-;;t y;morphalou2 dela dicollecte lefff;tu;488207;singular;-;-;-;secondPerson;t y;morphalou2 dela dicollecte lefff
tézigue;92884;Pronom;personnel;;-;;t e z i g @ OU t E/ z i g @ ;morphalou2 dela;tézigue;1010433;singular;-;invariable;-;secondPerson;;dela
uns;94545;Pronom;personnel;;-;;9~;morphalou2 dicollecte;uns;818655;-;-;-;-;-;;dicollecte
voszigues;166757;Pronom;personnel;;-;;;dela;voszigues;1013787;plural;-;invariable;-;secondPerson;;dela
vous;64899;Pronom;personnel;;-;;v u;morphalou2 dela dicollecte lefff;vous;501813;plural;-;-;-;secondPerson;v u;morphalou2 dela dicollecte lefff
vous-même;104168;Pronom;personnel;;-;;;dela dicollecte lefff;vous-même;827935;singular;-;invariable;-;secondPerson;;dicollecte lefff
;;;;;;;;;vous-mêmes;835525;plural;-;invariable;-;secondPerson;;dela dicollecte lefff
vousaille;95422;Pronom;personnel;;-;;v u z a j @;morphalou2;vousaille;1035092;-;-;-;-;-;v u z a j @;
vousailles;95423;Pronom;personnel;;-;;v u z a j @;morphalou2;vousailles;1035093;-;-;-;-;-;v u z a j @;
vs;172728;Pronom;personnel;;-;;;lefff;vs;1052215;plural;-;-;-;secondPerson;;lefff
y;65268;Pronom;personnel;;-;;i;morphalou2 dela dicollecte;y;503596;invariable;-;invariable;-;thirdPerson;i;morphalou2 dela dicollecte
ça;172842;Pronom;personnel;;-;;;lefff;ça;1052505;singular;-;masculine;-;thirdPerson;;lefff
auquel;7129;Pronom;relatif;;-;;o k E l OU O/ k E l ;morphalou2 dela dicollecte;auquel;50861;singular;-;masculine;-;-;o k E l OU O/ k E l ;morphalou2 dela dicollecte
;;;;;;;;;auxquelles;50862;plural;-;feminine;-;-;o k E l @ OU O/ k E l @ ;morphalou2 dela
;;;;;;;;;auxquels;50863;plural;-;masculine;-;-;o k E l OU O/ k E l ;morphalou2 dela
dont;132452;Pronom;relatif;;-;;d o~;dela lefff;dont;915980;invariable;-;invariable;-;-;;dela lefff
duquel;21799;Pronom;relatif;;-;;d y k E l;morphalou2 dela dicollecte;desquelles;156839;plural;-;feminine;-;-;d e k E l @ OU d E/ k E l @ ;morphalou2 dela dicollecte
;;;;;;;;;desquels;156840;plural;-;masculine;-;-;d e k E l OU d E/ k E l ;morphalou2 dela dicollecte
;;;;;;;;;duquel;156841;singular;-;masculine;-;-;d y k E l;morphalou2 dela dicollecte
lequel;145243;Pronom;relatif;;-;;;dela lefff;laquelle;950232;singular;-;feminine;-;-;;dela lefff
;;;;;;;;;lequel;950891;singular;-;masculine;-;-;;dela lefff
;;;;;;;;;lesquelles;950907;plural;-;feminine;-;-;l e k E l OU l E/ k E l @ ;dela lefff
;;;;;;;;;lesquels;950909;plural;-;masculine;-;-;l e k E l;dela lefff
où;44750;Pronom;relatif;;-;;u;morphalou2 dela dicollecte lefff;où;345809;invariable;-;invariable;-;-;u;morphalou2 dela dicollecte lefff
que;172226;Pronom;relatif;;-;;;lefff;que;1047512;-;-;-;-;-;;lefff
;;;;;;;;;qu';1047513;-;-;-;-;-;;lefff
qui;172238;Pronom;relatif;;-;;;lefff;qui;1047543;-;-;-;-;-;;lefff
quiconque;51309;Pronom;relatif;;-;;k i k o~ k @;morphalou2 dela dicollecte lefff;quiconque;388853;singular;-;-;-;-;k i k o~ k @;morphalou2 dela dicollecte lefff
quoi;172242;Pronom;relatif;;-;;;lefff;quoi;1047547;-;-;-;-;-;;lefff
aucun;7047;Pronom;indéfini;;-;;o k 9~ OU O/ k 9~ ;morphalou2 dela dicollecte lefff;aucun;50428;singular;-;masculine;-;-;o k 9~ OU O/ k 9~ ;morphalou2 dela dicollecte lefff
;;;;;;;;;aucune;50429;singular;-;feminine;-;-;o k y n @ OU O/ k y n @ ;morphalou2 dela lefff
autre;7365;Pronom;indéfini;;-;;o t R @;morphalou2 lefff;autre;52094;singular;-;-;-;-;o t R @;morphalou2 lefff
;;;;;;;;;autres;52095;plural;-;-;-;-;o t R @;morphalou2 lefff
autre chose;170694;Pronom;indéfini;;-;;;lefff;autre chose;1038180;-;-;masculine;-;-;;lefff
autrui;7373;Pronom;indéfini;;-;;o t R H i OU O/ t R H i ;morphalou2 dela dicollecte lefff;autrui;52110;singular;-;masculine;-;-;o t R H i OU O/ t R H i ;morphalou2 dela dicollecte lefff
certain;126750;Pronom;indéfini;;-;;;dela lefff;certaines;901830;plural;-;feminine;-;-;;dela lefff
;;;;;;;;;certains;901833;plural;-;masculine;-;-;;dela lefff
;;;;;;;;;certain;1035331;singular;-;masculine;-;-;;
chacun;14148;Pronom;indéfini;;-;;S a k 9~;morphalou2 dela dicollecte lefff;chacun;99136;singular;-;masculine;-;-;S a k 9~;morphalou2 dela dicollecte lefff
;;;;;;;;;chacune;99137;singular;-;feminine;-;-;S a k y n @;morphalou2 dela dicollecte lefff
je-ne-sais-quoi;77589;Pronom;indéfini;;-;;Z @ n @ s E k w a OU Z @ n @ s E/ k w a ;morphalou2;je-ne-sais-quoi;1025185;-;-;-;-;-;Z @ n @ s E k w a OU Z @ n @ s E/ k w a ;
je-nesais-quoi;77591;Pronom;indéfini;;-;"variante du lemme #77589 ""je-ne-sais-quoi""";Z @ n @ z e k w a OU Z @ n @ z E/ k w a ;morphalou2;je-nesais-quoi;1025186;-;-;-;-;-;Z @ n @ z e k w a OU Z @ n @ z E/ k w a ;
jene-saisquoi;77593;Pronom;indéfini;;-;"variante du lemme #77589 ""je-ne-sais-quoi""";Z @ n @ s E s k w a;morphalou2;jene-saisquoi;1025188;-;-;-;-;-;Z @ n @ s E s k w a;
l'autre;171736;Pronom;indéfini;;-;;;lefff;l'autre;1045181;singular;-;-;-;-;;lefff
;;;;;;;;;les autres;1045358;plural;-;-;-;-;;lefff
l'un;171738;Pronom;indéfini;;-;;;lefff;l'un;1045183;singular;-;masculine;-;-;;lefff
;;;;;;;;;l'une;1045186;singular;-;feminine;-;-;;lefff
;;;;;;;;;les unes;1045367;plural;-;feminine;-;-;;lefff
;;;;;;;;;les uns;1045368;plural;-;masculine;-;-;;lefff
l'un et l'autre;171739;Pronom;indéfini;;-;;;lefff;l'un et l'autre;1045184;plural;-;masculine;-;-;;lefff
;;;;;;;;;l'une et l'autre;1045187;plural;-;feminine;-;-;;lefff
l'un ou l'autre;171740;Pronom;indéfini;;-;;;lefff;l'un ou l'autre;1045185;plural;-;masculine;-;-;;lefff
;;;;;;;;;l'une ou l'autre;1045188;plural;-;feminine;-;-;;lefff
la plupart;171744;Pronom;indéfini;;-;;;lefff;la plupart;1045196;-;-;-;-;-;;lefff
même;171919;Pronom;indéfini;;-;;;lefff;même;1046113;singular;-;-;-;-;;lefff
;;;;;;;;;mêmes;1046115;plural;-;-;-;-;;lefff
n'importe où;171922;Pronom;indéfini;;-;;;lefff;n'importe où;1046117;-;-;-;-;-;;lefff
ni l'un ni l'autre;171949;Pronom;indéfini;;-;;;lefff;ni l'un ni l'autre;1046218;plural;-;masculine;-;-;;lefff
;;;;;;;;;ni l'une ni l'autre;1046219;plural;-;feminine;-;-;;lefff
nul;101217;Pronom;indéfini;;-;;;dela dicollecte lefff;nul;819013;singular;-;masculine;-;-;;dela dicollecte lefff
;;;;;;;;;nulle;1046253;singular;-;feminine;-;-;;lefff
pas grand-chose;172071;Pronom;indéfini;;-;;;lefff;pas grand-chose;1046631;singular;-;-;-;-;;lefff
personne;46615;Pronom;indéfini;;-;;p E R s O n @ OU p E R s O/ n @ ;morphalou2 dela dicollecte lefff;personne;359017;singular;-;masculine;-;-;p E R s O n @ OU p E R s O/ n @ ;morphalou2 dela dicollecte lefff
peu de chose;172096;Pronom;indéfini;;-;;;lefff;peu de chose;1046744;-;-;-;-;-;;lefff
plus d'un;172124;Pronom;indéfini;;-;;;lefff;plus d'un;1046939;-;-;masculine;-;-;;lefff
;;;;;;;;;plus d'une;1046940;-;-;feminine;-;-;;lefff
plusieurs;154646;Pronom;indéfini;;-;;;dela lefff;plusieurs;978399;plural;-;-;-;-;;dela lefff
pouic;85406;Pronom;indéfini;;-;;p w i k;morphalou2;pouic;1029513;-;-;-;-;-;p w i k;
qqc;172221;Pronom;indéfini;;-;"variante du lemme #172236 ""quelque chose""";;lefff;qqc;1047504;singular;-;masculine;-;-;;lefff
qqch;172222;Pronom;indéfini;;-;"variante du lemme #172236 ""quelque chose""";;lefff;qqch;1047505;singular;-;masculine;-;-;;lefff
qqchose;172223;Pronom;indéfini;;-;"variante du lemme #172236 ""quelque chose""";;lefff;qqchose;1047506;singular;-;masculine;-;-;;lefff
qqn;172224;Pronom;indéfini;;-;"variante du lemme #172236 ""quelque chose""";;lefff;qqn;1047508;singular;-;-;-;-;;lefff
quelque chose;172236;Pronom;indéfini;;-;;;lefff;quelque chose;1047536;singular;-;masculine;-;-;;lefff
qui de droit;172239;Pronom;indéfini;;-;;;lefff;qui de droit;1047544;singular;-;-;-;-;;lefff
qui que ce soit;172240;Pronom;indéfini;;-;;;lefff;qui que ce soit;1047545;singular;-;-;-;-;;lefff
rien;53681;Pronom;indéfini;;-;;R j e~;morphalou2 dela dicollecte lefff;rien;419749;singular;-;masculine;-;-;R j e~;morphalou2 dela dicollecte lefff
tel;60652;Pronom;indéfini;;-;;t E l;morphalou2 dela dicollecte lefff;tel;472687;singular;-;masculine;-;-;t E l;morphalou2 dela dicollecte lefff
;;;;;;;;;telle;472688;singular;-;feminine;-;-;t E l @;morphalou2 dela dicollecte lefff
;;;;;;;;;telles;472689;plural;-;feminine;-;-;t E l @;morphalou2 dela dicollecte lefff
;;;;;;;;;tels;472690;plural;-;masculine;-;-;t E l;morphalou2 dela dicollecte lefff
tel et tel;172534;Pronom;indéfini;;-;;;lefff;tel et tel;1050931;singular;-;masculine;-;-;;lefff
;;;;;;;;;telle et telle;1050939;singular;-;feminine;-;-;;lefff
;;;;;;;;;telles et telles;1050945;plural;-;feminine;-;-;;lefff
;;;;;;;;;tels et tels;1050952;plural;-;masculine;-;-;;lefff
tel ou tel;172536;Pronom;indéfini;;-;;;lefff;tel ou tel;1050933;singular;-;masculine;-;-;;lefff
;;;;;;;;;telle ou telle;1050941;singular;-;feminine;-;-;;lefff
;;;;;;;;;telles ou telles;1050947;plural;-;feminine;-;-;;lefff
;;;;;;;;;tels ou tels;1050954;plural;-;masculine;-;-;;lefff
tout;164397;Pronom;indéfini;;-;;;dela lefff;tous;1006596;plural;-;masculine;-;-;;dela lefff
;;;;;;;;;tout;1006597;singular;-;masculine;-;-;;dela lefff
;;;;;;;;;toutes;1006605;plural;-;feminine;-;-;;dela lefff
;;;;;;;;;toute;1051128;singular;-;feminine;-;-;;lefff
tout le monde;172589;Pronom;indéfini;;-;;;lefff;tout le monde;1051114;singular;-;masculine;-;-;;lefff
un;172655;Pronom;indéfini;;-;;;lefff;un;1051704;singular;-;masculine;-;-;;lefff
;;;;;;;;;une;1051715;singular;-;feminine;-;-;;lefff
;;;;;;;;;unes;1051722;plural;-;feminine;-;-;;lefff
;;;;;;;;;uns;1051776;plural;-;masculine;-;-;;lefff
combien;170974;Pronom;interrogatif;;-;;;lefff;combien;1039677;-;-;-;-;-;;lefff
comment;170981;Pronom;interrogatif;;-;;;lefff;comment;1039690;-;-;-;-;-;;lefff
lequel;36690;Pronom;interrogatif;;-;;l @ k E l;morphalou2 dela dicollecte lefff;laquelle;296619;singular;-;feminine;-;-;l a k E l @;morphalou2 dela dicollecte lefff
;;;;;;;;;lequel;296620;singular;-;masculine;-;-;l @ k E l;morphalou2 dela dicollecte lefff
;;;;;;;;;lesquelles;296621;plural;-;feminine;-;-;l e k E l @ OU l E/ k E l @ ;morphalou2 dela dicollecte lefff
;;;;;;;;;lesquels;296622;plural;-;masculine;-;-;l e k E l OU l E/ k E l ;morphalou2 dela dicollecte lefff
où;172025;Pronom;interrogatif;;-;;;lefff;où;1046532;-;-;-;-;-;;lefff
pkoi;172115;Pronom;interrogatif;;-;;;lefff;pkoi;1046888;-;-;-;-;-;;lefff
pourquoi;172166;Pronom;interrogatif;;-;;;lefff;pourquoi;1047134;-;-;-;-;-;;lefff
quand;172229;Pronom;interrogatif;;-;;;lefff;quand;1047522;-;-;-;-;-;;lefff
que;157667;Pronom;interrogatif;;-;;k @;dela lefff;qu;987151;invariable;-;invariable;-;-;;dela
;;;;;;;;;que;987496;invariable;-;invariable;-;-;;dela lefff
;;;;;;;;;qu';1047514;-;-;-;-;-;;lefff
quel;157772;Pronom;interrogatif;;-;;k E l;morphalou2 dela lefff;quel;987502;singular;-;masculine;-;-;;dela lefff
;;;;;;;;;quelle;987503;singular;-;feminine;-;-;;dela lefff
;;;;;;;;;quelles;987506;plural;-;feminine;-;-;;dela lefff
;;;;;;;;;quels;987520;plural;-;masculine;-;-;;dela lefff
qui;51304;Pronom;interrogatif;;-;;k i;morphalou2 dela dicollecte lefff;qui;388844;invariable;-;invariable;-;-;k i;morphalou2 dela dicollecte lefff
quid;86996;Pronom;interrogatif;;-;;k H i d;morphalou2 dicollecte;quid;819875;-;-;-;-;-;;dicollecte
quoi;51392;Pronom;interrogatif;;-;;k w a;morphalou2 dela dicollecte lefff;quoi;389291;invariable;-;invariable;-;-;k w a;morphalou2 dela dicollecte lefff
c't';170862;Déterminant;démonstratif;;-;;;lefff;c't';1038927;invariable;-;invariable;-;-;;lefff
ce;13916;Déterminant;démonstratif;;-;;s @;morphalou2 dela dicollecte lefff;ce;97806;singular;-;masculine;-;-;s @;morphalou2 dela dicollecte lefff
;;;;;;;;;ces;97807;plural;-;invariable;-;-;s e OU s E/ ;morphalou2 dela dicollecte lefff
;;;;;;;;;cet;97808;singular;-;masculine;-;-;s E t;morphalou2 dela lefff
;;;;;;;;;cette;97809;singular;-;feminine;-;-;s E t @;morphalou2 dela dicollecte lefff
ce putain de;170901;Déterminant;démonstratif;;-;;;lefff;ce putain de;1039182;singular;-;masculine;-;-;;lefff
;;;;;;;;;ces putain de;1039194;plural;-;invariable;-;-;;lefff
;;;;;;;;;cette putain de;1039195;singular;-;feminine;-;-;;lefff
ct';171022;Déterminant;démonstratif;;-;;;lefff;ct';1040236;invariable;-;invariable;-;-;;lefff
icelui;76303;Déterminant;démonstratif;;-;;i s @ l H i;morphalou2;icelles;1024452;singular;-;feminine;-;-;i s E l @;
;;;;;;;;;icelui;1024454;singular;-;masculine;-;-;i s @ l H i;
leur;101042;Déterminant;possessif;;-;;l 9 R;morphalou2 dela dicollecte lefff;leur;818592;plural;-;invariable;-;thirdPerson;;dela dicollecte lefff
;;;;;;;;;leurs;818603;plural;-;invariable;-;thirdPerson;;dela dicollecte lefff
mon;40429;Déterminant;possessif;;-;;m o~;morphalou2 dela dicollecte lefff;ma;319650;singular;-;feminine;-;firstPerson;m a;morphalou2 lefff
;;;;;;;;;mes;319651;singular;-;invariable;-;firstPerson;m e OU m E/ ;morphalou2 dela dicollecte lefff
;;;;;;;;;mon;319652;singular;-;invariable;-;firstPerson;m o~;morphalou2 dela dicollecte lefff
notre;42905;Déterminant;possessif;;-;;n O t R @;morphalou2 dela dicollecte lefff;nos;335421;plural;-;invariable;-;firstPerson;n o;morphalou2 dela dicollecte lefff
;;;;;;;;;notre;335422;plural;-;invariable;-;firstPerson;n O t R @;morphalou2 dela dicollecte lefff
son;57711;Déterminant;possessif;;-;;s o~;morphalou2 dela dicollecte lefff;sa;451098;singular;-;feminine;-;thirdPerson;s a;morphalou2 lefff
;;;;;;;;;ses;451099;singular;-;feminine;-;thirdPerson;s e OU s E/ ;morphalou2 dela dicollecte lefff
;;;;;;;;;son;451100;singular;-;invariable;-;thirdPerson;s o~;morphalou2 dela dicollecte lefff
ton;61402;Déterminant;possessif;;-;;t o~;morphalou2 dela dicollecte lefff;ta;477277;singular;-;feminine;-;secondPerson;t a;morphalou2 lefff
;;;;;;;;;tes;477278;singular;-;invariable;-;secondPerson;t e;morphalou2 dela dicollecte lefff
;;;;;;;;;ton;477279;singular;-;invariable;-;secondPerson;t o~;morphalou2 dela dicollecte lefff
vot;172725;Déterminant;possessif;;-;;;lefff;vot;1052208;invariable;-;invariable;-;-;;lefff
;;;;;;;;;vot';1052209;plural;-;invariable;-;secondPerson;;lefff
votre;64889;Déterminant;possessif;;-;;v O t R @;morphalou2 dela dicollecte lefff;votre;501692;plural;-;invariable;-;secondPerson;v O t R @;morphalou2 dela dicollecte lefff
;;;;;;;;;vos;818663;plural;-;invariable;-;secondPerson;v o;morphalou2 dela dicollecte lefff
assez de;170586;Déterminant;indéfini;;-;;;lefff;assez de;1037034;invariable;-;invariable;-;-;;lefff
;;;;;;;;;assez d';1037035;invariable;-;invariable;-;-;;lefff
;;;;;;;;;assez de la;1037036;plural;-;masculine;-;-;;lefff
;;;;;;;;;assez des;1037037;plural;-;invariable;-;-;;lefff
;;;;;;;;;assez du;1037038;singular;-;masculine;-;-;;lefff
aucun;101070;Déterminant;indéfini;;-;;;dela dicollecte lefff;aucun;818656;singular;-;masculine;-;-;;dela dicollecte lefff
;;;;;;;;;aucune;818657;singular;-;feminine;-;-;;dela dicollecte lefff
;;;;;;;;;aucuns;819234;plural;-;masculine;-;-;;dicollecte
;;;;;;;;;aucunes;819996;plural;-;feminine;-;-;;dicollecte
autant de;170663;Déterminant;indéfini;;-;;;lefff;autant de;1037190;invariable;-;invariable;-;-;;lefff
;;;;;;;;;autant d';1037191;invariable;-;invariable;-;-;;lefff
;;;;;;;;;autant de la;1037192;plural;-;masculine;-;-;;lefff
;;;;;;;;;autant des;1037193;plural;-;invariable;-;-;;lefff
;;;;;;;;;autant du;1037196;singular;-;masculine;-;-;;lefff
bcp de;170742;Déterminant;indéfini;;-;"variante du lemme #170743 ""beaucoup de""";;lefff;bcp de;1038396;invariable;-;invariable;-;-;;lefff
beaucoup de;170743;Déterminant;indéfini;;-;;;lefff;beaucoup de;1038398;invariable;-;invariable;-;-;;lefff
;;;;;;;;;beaucoup d';1038399;invariable;-;invariable;-;-;;lefff
;;;;;;;;;beaucoup de la;1038400;plural;-;masculine;-;-;;lefff
;;;;;;;;;beaucoup des;1038401;plural;-;invariable;-;-;;lefff
;;;;;;;;;beaucoup du;1038402;singular;-;masculine;-;-;;lefff
bien de;170764;Déterminant;indéfini;;-;;;lefff;bien de;1038463;invariable;-;invariable;-;-;;lefff
;;;;;;;;;bien de la;1038464;plural;-;masculine;-;-;;lefff
;;;;;;;;;bien des;1038465;plural;-;invariable;-;-;;lefff
;;;;;;;;;bien du;1038466;singular;-;masculine;-;-;;lefff
certain;14103;Déterminant;indéfini;;-;;s E R t e~;morphalou2 dela dicollecte;certain;98892;singular;-;masculine;-;-;s E R t e~;morphalou2 dicollecte
;;;;;;;;;certaine;98893;singular;-;feminine;-;-;s E R t E n @;morphalou2 dicollecte
;;;;;;;;;certaines;98894;plural;-;feminine;-;-;s E R t E n @;morphalou2 dela dicollecte
;;;;;;;;;certains;98895;plural;-;masculine;-;-;s E R t e~;morphalou2 dela dicollecte
chaque;14424;Déterminant;indéfini;;-;;S a k @;morphalou2 dela dicollecte lefff;chaque;101303;singular;-;invariable;-;-;S a k @;morphalou2 dela dicollecte lefff
combien de;170975;Déterminant;indéfini;;-;;;lefff;combien de;1039678;invariable;-;invariable;-;-;;lefff
;;;;;;;;;combien d';1039679;invariable;-;invariable;-;-;;lefff
;;;;;;;;;combien de la;1039680;plural;-;masculine;-;-;;lefff
;;;;;;;;;combien des;1039681;plural;-;invariable;-;-;;lefff
;;;;;;;;;combien du;1039682;singular;-;masculine;-;-;;lefff
de;20155;Déterminant;indéfini;;-;;d @;morphalou2 dela dicollecte lefff;d';144903;plural;-;invariable;-;-;d;morphalou2 dicollecte lefff
;;;;;;;;;de;144904;plural;-;invariable;-;-;d @;morphalou2 dicollecte lefff
;;;;;;;;;des;144905;plural;-;invariable;-;-;d e OU d E/ ;morphalou2 lefff
;;;;;;;;;du;144906;singular;-;masculine;-;-;d y;morphalou2 dela dicollecte lefff
de drôle de;171068;Déterminant;indéfini;;-;;;lefff;de drôle de;1040352;plural;-;invariable;-;-;;lefff
de la;171077;Déterminant;indéfini;;-;;;lefff;de la;1040362;singular;-;feminine;-;-;;lefff
de tel;171103;Déterminant;indéfini;;-;;;lefff;de tel;1040396;invariable;-;invariable;-;-;;lefff
;;;;;;;;;de telles;1040397;plural;-;feminine;-;-;;lefff
;;;;;;;;;de tels;1040398;plural;-;masculine;-;-;;lefff
dieu sait quel;171133;Déterminant;indéfini;;-;;;lefff;dieu sait quel;1040542;singular;-;masculine;-;-;;lefff
;;;;;;;;;dieu sait quelle;1040543;singular;-;feminine;-;-;;lefff
;;;;;;;;;dieu sait quelles;1040544;plural;-;feminine;-;-;;lefff
;;;;;;;;;dieu sait quels;1040545;plural;-;masculine;-;-;;lefff
différents;131736;Déterminant;indéfini;;-;;;dela;différentes;914150;plural;-;feminine;-;-;;dela
;;;;;;;;;différents;914159;plural;-;masculine;-;-;;dela
divers;101094;Déterminant;indéfini;;-;;;dela dicollecte;divers;818702;plural;-;masculine;-;-;;dela dicollecte
;;;;;;;;;diverses;915449;plural;-;feminine;-;-;;dela dicollecte
force;137202;Déterminant;indéfini;;-;;;dela;force;927194;invariable;-;invariable;-;-;;dela
la plupart de;171745;Déterminant;indéfini;;-;;;lefff;la plupart de;1045197;invariable;-;invariable;-;-;;lefff
;;;;;;;;;la plupart de la;1045198;plural;-;masculine;-;-;;lefff
;;;;;;;;;la plupart des;1045199;plural;-;invariable;-;-;;lefff
;;;;;;;;;la plupart du;1045200;singular;-;masculine;-;-;;lefff
le moins de;171770;Déterminant;indéfini;;-;;;lefff;le moins de;1045338;invariable;-;invariable;-;-;;lefff
;;;;;;;;;le moins d';1045339;invariable;-;invariable;-;-;;lefff
le plus de;171773;Déterminant;indéfini;;-;;;lefff;le plus de;1045343;invariable;-;invariable;-;-;;lefff
;;;;;;;;;le plus d';1045344;invariable;-;invariable;-;-;;lefff
